model,scenario,season_year,season,count,interval_name,variable
GFDL-ESM2G,rcp60,2034,SON,86,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2035,SON,90,Tmin ≥15.9°C,tmin
GFDL-ESM2G,rcp60,2036,SON,85,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2006,SON,86,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2007,SON,81,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2008,SON,88,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2009,SON,87,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2010,SON,85,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2011,SON,85,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2012,SON,85,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2013,SON,91,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2014,SON,85,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2015,SON,87,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2016,SON,79,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2017,SON,88,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2018,SON,84,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2019,SON,84,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2020,SON,89,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2021,SON,84,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2022,SON,84,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2023,SON,87,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2024,SON,90,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2025,SON,90,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2026,SON,80,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2027,SON,89,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2028,SON,88,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2029,SON,85,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2030,SON,81,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2031,SON,82,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2032,SON,82,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2033,SON,86,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2034,SON,86,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2035,SON,82,Tmin ≥15.9°C,tmin
GFDL-ESM2M,rcp60,2036,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2006,SON,83,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2007,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2008,SON,80,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2009,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2010,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2011,SON,81,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2012,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2013,SON,83,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2014,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2015,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2016,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2017,SON,84,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2018,SON,79,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2019,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2020,SON,83,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2021,SON,84,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2022,SON,84,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2023,SON,90,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2024,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2025,SON,79,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2026,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2027,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2028,SON,82,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2029,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2030,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2031,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2032,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2033,SON,81,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2034,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2035,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-LR,rcp60,2036,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2006,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2007,SON,84,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2008,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2009,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2010,SON,91,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2011,SON,82,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2012,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2013,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2014,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2015,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2016,SON,90,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2017,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2018,SON,82,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2019,SON,84,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2020,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2021,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2022,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2023,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2024,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2025,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2026,SON,88,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2027,SON,83,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2028,SON,85,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2029,SON,79,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2030,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2031,SON,87,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2032,SON,83,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2033,SON,86,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2034,SON,79,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2035,SON,89,Tmin ≥15.9°C,tmin
IPSL-CM5A-MR,rcp60,2036,SON,82,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2006,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2007,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2008,SON,86,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2009,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2010,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2011,SON,85,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2012,SON,79,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2013,SON,86,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2014,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2015,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2016,SON,87,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2017,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2018,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2019,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2020,SON,87,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2021,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2022,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2023,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2024,SON,91,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2025,SON,91,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2026,SON,87,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2027,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2028,SON,91,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2029,SON,85,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2030,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2031,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2032,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2033,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2034,SON,86,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2035,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM,rcp60,2036,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2006,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2007,SON,82,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2008,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2009,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2010,SON,85,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2011,SON,84,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2012,SON,85,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2013,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2014,SON,91,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2015,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2016,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2017,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2018,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2019,SON,86,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2020,SON,85,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2021,SON,84,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2022,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2023,SON,90,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2024,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2025,SON,85,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2026,SON,91,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2027,SON,87,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2028,SON,86,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2029,SON,91,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2030,SON,86,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2031,SON,83,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2032,SON,81,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2033,SON,88,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2034,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2035,SON,89,Tmin ≥15.9°C,tmin
MIROC-ESM-CHEM,rcp60,2036,SON,86,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2006,SON,86,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2007,SON,91,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2008,SON,81,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2009,SON,86,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2010,SON,72,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2011,SON,81,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2012,SON,89,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2013,SON,79,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2014,SON,87,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2015,SON,83,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2016,SON,90,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2017,SON,86,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2018,SON,90,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2019,SON,88,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2020,SON,86,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2021,SON,89,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2022,SON,79,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2023,SON,91,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2024,SON,89,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2025,SON,90,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2026,SON,86,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2027,SON,89,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2028,SON,90,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2029,SON,88,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2030,SON,81,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2031,SON,83,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2032,SON,84,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2033,SON,91,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2034,SON,89,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2035,SON,83,Tmin ≥15.9°C,tmin
MIROC5,rcp60,2036,SON,90,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2006,SON,88,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2007,SON,81,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2008,SON,89,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2009,SON,77,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2010,SON,90,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2011,SON,84,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2012,SON,73,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2013,SON,80,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2014,SON,84,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2015,SON,87,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2016,SON,83,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2017,SON,90,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2018,SON,72,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2019,SON,86,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2020,SON,91,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2021,SON,81,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2022,SON,83,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2023,SON,84,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2024,SON,87,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2025,SON,81,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2026,SON,87,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2027,SON,87,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2028,SON,87,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2029,SON,81,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2030,SON,77,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2031,SON,85,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2032,SON,83,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2033,SON,88,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2034,SON,88,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2035,SON,82,Tmin ≥15.9°C,tmin
MRI-CGCM3,rcp60,2036,SON,86,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2006,SON,87,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2007,SON,80,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2008,SON,85,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2009,SON,87,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2010,SON,84,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2011,SON,84,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2012,SON,84,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2013,SON,80,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2014,SON,83,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2015,SON,83,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2016,SON,83,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2017,SON,88,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2018,SON,89,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2019,SON,79,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2020,SON,88,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2021,SON,84,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2022,SON,87,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2023,SON,81,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2024,SON,91,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2025,SON,79,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2026,SON,89,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2027,SON,85,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2028,SON,77,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2029,SON,85,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2030,SON,87,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2031,SON,79,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2032,SON,88,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2033,SON,83,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2034,SON,86,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2035,SON,80,Tmin ≥15.9°C,tmin
NorESM1-M,rcp60,2036,SON,79,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2006,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2007,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2008,SON,68,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2009,SON,89,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2010,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2011,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2012,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2013,SON,90,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2014,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2015,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2016,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2017,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2018,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2019,SON,85,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2020,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2021,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2022,SON,83,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2023,SON,85,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2024,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2025,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2026,SON,83,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2027,SON,90,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2028,SON,82,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2029,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2030,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2031,SON,86,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2032,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2033,SON,80,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2034,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2035,SON,90,Tmin ≥15.9°C,tmin
bcc-csm1-1,rcp60,2036,SON,89,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2006,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2007,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2008,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2009,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2010,SON,82,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2011,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2012,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2013,SON,83,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2014,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2015,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2016,SON,89,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2017,SON,86,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2018,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2019,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2020,SON,87,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2021,SON,90,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2022,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2023,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2024,SON,86,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2025,SON,89,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2026,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2027,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2028,SON,78,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2029,SON,68,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2030,SON,84,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2031,SON,90,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2032,SON,82,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2033,SON,91,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2034,SON,88,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2035,SON,89,Tmin ≥15.9°C,tmin
bcc-csm1-1-m,rcp60,2036,SON,86,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2006,DJF,12,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2007,DJF,21,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2008,DJF,43,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2009,DJF,26,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2010,DJF,23,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2011,DJF,24,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2012,DJF,25,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2013,DJF,25,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2014,DJF,14,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2015,DJF,39,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2016,DJF,29,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2017,DJF,16,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2018,DJF,28,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2019,DJF,14,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2020,DJF,29,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2021,DJF,20,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2022,DJF,17,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2023,DJF,29,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2024,DJF,37,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2025,DJF,25,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2026,DJF,25,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2027,DJF,37,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2028,DJF,35,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2029,DJF,41,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2030,DJF,36,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2031,DJF,44,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2032,DJF,20,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2033,DJF,44,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2034,DJF,31,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2035,DJF,16,Tmin ≥15.9°C,tmin
ACCESS1-0,rcp85,2036,DJF,32,Tmin ≥15.9°C,tmin
