model,scenario,season_year,season,count,interval_name,variable
MPI-ESM-LR,rcp85,2028,JJA,1,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2029,JJA,4,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2030,JJA,5,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2031,JJA,3,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2032,JJA,4,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2033,JJA,4,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2034,JJA,7,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2035,JJA,6,pr 50mm,Precipitation
MPI-ESM-LR,rcp85,2036,JJA,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2006,JJA,11,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2007,JJA,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2008,JJA,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2009,JJA,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2010,JJA,12,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2011,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2012,JJA,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2013,JJA,16,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2014,JJA,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2016,JJA,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2017,JJA,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2018,JJA,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2019,JJA,3,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2020,JJA,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2021,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2022,JJA,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2023,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2025,JJA,4,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2026,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2027,JJA,6,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2028,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2029,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2030,JJA,12,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2031,JJA,5,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2032,JJA,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2033,JJA,7,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2034,JJA,2,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2035,JJA,1,pr 50mm,Precipitation
MPI-ESM-MR,rcp85,2036,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2006,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2007,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2008,JJA,6,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2009,JJA,4,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2010,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2011,JJA,5,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2012,JJA,7,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2013,JJA,5,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2014,JJA,5,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2016,JJA,1,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2017,JJA,1,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2018,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2019,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2020,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2021,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2022,JJA,5,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2023,JJA,7,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2024,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2025,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2026,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2027,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2028,JJA,1,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2029,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2030,JJA,6,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2031,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2032,JJA,3,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2033,JJA,11,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2034,JJA,2,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2035,JJA,4,pr 50mm,Precipitation
MRI-CGCM3,rcp85,2036,JJA,2,pr 50mm,Precipitation
MRI-ESM1,rcp85,2007,JJA,1,pr 50mm,Precipitation
MRI-ESM1,rcp85,2008,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2009,JJA,7,pr 50mm,Precipitation
MRI-ESM1,rcp85,2010,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2011,JJA,1,pr 50mm,Precipitation
MRI-ESM1,rcp85,2012,JJA,6,pr 50mm,Precipitation
MRI-ESM1,rcp85,2013,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2014,JJA,3,pr 50mm,Precipitation
MRI-ESM1,rcp85,2015,JJA,2,pr 50mm,Precipitation
MRI-ESM1,rcp85,2017,JJA,1,pr 50mm,Precipitation
MRI-ESM1,rcp85,2018,JJA,3,pr 50mm,Precipitation
MRI-ESM1,rcp85,2019,JJA,5,pr 50mm,Precipitation
MRI-ESM1,rcp85,2020,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2021,JJA,3,pr 50mm,Precipitation
MRI-ESM1,rcp85,2022,JJA,8,pr 50mm,Precipitation
MRI-ESM1,rcp85,2023,JJA,5,pr 50mm,Precipitation
MRI-ESM1,rcp85,2024,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2025,JJA,5,pr 50mm,Precipitation
MRI-ESM1,rcp85,2026,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2027,JJA,3,pr 50mm,Precipitation
MRI-ESM1,rcp85,2028,JJA,6,pr 50mm,Precipitation
MRI-ESM1,rcp85,2029,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2031,JJA,1,pr 50mm,Precipitation
MRI-ESM1,rcp85,2032,JJA,2,pr 50mm,Precipitation
MRI-ESM1,rcp85,2033,JJA,9,pr 50mm,Precipitation
MRI-ESM1,rcp85,2034,JJA,4,pr 50mm,Precipitation
MRI-ESM1,rcp85,2035,JJA,3,pr 50mm,Precipitation
MRI-ESM1,rcp85,2036,JJA,3,pr 50mm,Precipitation
NorESM1-M,rcp85,2007,JJA,8,pr 50mm,Precipitation
NorESM1-M,rcp85,2008,JJA,9,pr 50mm,Precipitation
NorESM1-M,rcp85,2009,JJA,11,pr 50mm,Precipitation
NorESM1-M,rcp85,2010,JJA,5,pr 50mm,Precipitation
NorESM1-M,rcp85,2011,JJA,2,pr 50mm,Precipitation
NorESM1-M,rcp85,2012,JJA,2,pr 50mm,Precipitation
NorESM1-M,rcp85,2013,JJA,7,pr 50mm,Precipitation
NorESM1-M,rcp85,2015,JJA,5,pr 50mm,Precipitation
NorESM1-M,rcp85,2016,JJA,6,pr 50mm,Precipitation
NorESM1-M,rcp85,2017,JJA,4,pr 50mm,Precipitation
NorESM1-M,rcp85,2018,JJA,11,pr 50mm,Precipitation
NorESM1-M,rcp85,2019,JJA,1,pr 50mm,Precipitation
NorESM1-M,rcp85,2020,JJA,2,pr 50mm,Precipitation
NorESM1-M,rcp85,2021,JJA,5,pr 50mm,Precipitation
NorESM1-M,rcp85,2022,JJA,2,pr 50mm,Precipitation
NorESM1-M,rcp85,2023,JJA,8,pr 50mm,Precipitation
NorESM1-M,rcp85,2024,JJA,10,pr 50mm,Precipitation
NorESM1-M,rcp85,2025,JJA,9,pr 50mm,Precipitation
NorESM1-M,rcp85,2026,JJA,12,pr 50mm,Precipitation
NorESM1-M,rcp85,2027,JJA,8,pr 50mm,Precipitation
NorESM1-M,rcp85,2028,JJA,1,pr 50mm,Precipitation
NorESM1-M,rcp85,2029,JJA,12,pr 50mm,Precipitation
NorESM1-M,rcp85,2030,JJA,1,pr 50mm,Precipitation
NorESM1-M,rcp85,2031,JJA,4,pr 50mm,Precipitation
NorESM1-M,rcp85,2032,JJA,5,pr 50mm,Precipitation
NorESM1-M,rcp85,2033,JJA,4,pr 50mm,Precipitation
NorESM1-M,rcp85,2034,JJA,5,pr 50mm,Precipitation
NorESM1-M,rcp85,2035,JJA,9,pr 50mm,Precipitation
NorESM1-M,rcp85,2036,JJA,10,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2006,JJA,5,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2007,JJA,1,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2008,JJA,6,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2009,JJA,6,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2010,JJA,6,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2011,JJA,4,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2012,JJA,5,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2013,JJA,3,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2014,JJA,3,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2015,JJA,1,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2016,JJA,3,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2017,JJA,1,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2018,JJA,4,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2019,JJA,4,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2020,JJA,1,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2021,JJA,12,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2022,JJA,6,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2023,JJA,1,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2024,JJA,4,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2025,JJA,8,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2026,JJA,4,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2028,JJA,4,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2029,JJA,1,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2030,JJA,2,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2031,JJA,10,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2032,JJA,7,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2033,JJA,5,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2035,JJA,6,pr 50mm,Precipitation
bcc-csm1-1,rcp85,2036,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2006,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2007,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2008,JJA,8,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2009,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2010,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2011,JJA,6,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2012,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2013,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2014,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2016,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2018,JJA,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2019,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2021,JJA,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2022,JJA,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2024,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2025,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2026,JJA,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2027,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2028,JJA,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2029,JJA,2,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2030,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2031,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2032,JJA,1,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2033,JJA,5,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2034,JJA,3,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2035,JJA,4,pr 50mm,Precipitation
bcc-csm1-1-m,rcp85,2036,JJA,3,pr 50mm,Precipitation
inmcm4,rcp85,2006,JJA,5,pr 50mm,Precipitation
inmcm4,rcp85,2007,JJA,2,pr 50mm,Precipitation
inmcm4,rcp85,2008,JJA,5,pr 50mm,Precipitation
inmcm4,rcp85,2009,JJA,8,pr 50mm,Precipitation
inmcm4,rcp85,2011,JJA,6,pr 50mm,Precipitation
inmcm4,rcp85,2012,JJA,1,pr 50mm,Precipitation
inmcm4,rcp85,2013,JJA,4,pr 50mm,Precipitation
inmcm4,rcp85,2014,JJA,9,pr 50mm,Precipitation
inmcm4,rcp85,2015,JJA,1,pr 50mm,Precipitation
inmcm4,rcp85,2016,JJA,2,pr 50mm,Precipitation
inmcm4,rcp85,2017,JJA,8,pr 50mm,Precipitation
inmcm4,rcp85,2018,JJA,4,pr 50mm,Precipitation
inmcm4,rcp85,2019,JJA,8,pr 50mm,Precipitation
inmcm4,rcp85,2020,JJA,5,pr 50mm,Precipitation
inmcm4,rcp85,2021,JJA,7,pr 50mm,Precipitation
inmcm4,rcp85,2025,JJA,11,pr 50mm,Precipitation
inmcm4,rcp85,2026,JJA,3,pr 50mm,Precipitation
inmcm4,rcp85,2027,JJA,4,pr 50mm,Precipitation
inmcm4,rcp85,2028,JJA,14,pr 50mm,Precipitation
inmcm4,rcp85,2029,JJA,3,pr 50mm,Precipitation
inmcm4,rcp85,2030,JJA,4,pr 50mm,Precipitation
inmcm4,rcp85,2031,JJA,13,pr 50mm,Precipitation
inmcm4,rcp85,2032,JJA,7,pr 50mm,Precipitation
inmcm4,rcp85,2033,JJA,4,pr 50mm,Precipitation
inmcm4,rcp85,2034,JJA,2,pr 50mm,Precipitation
inmcm4,rcp85,2035,JJA,6,pr 50mm,Precipitation
inmcm4,rcp85,2036,JJA,8,pr 50mm,Precipitation
ACCESS1-0,rcp85,2006,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2007,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2008,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2011,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2014,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2016,MAM,2,pr 50mm,Precipitation
ACCESS1-0,rcp85,2018,MAM,2,pr 50mm,Precipitation
ACCESS1-0,rcp85,2019,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2020,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2022,MAM,3,pr 50mm,Precipitation
ACCESS1-0,rcp85,2023,MAM,2,pr 50mm,Precipitation
ACCESS1-0,rcp85,2024,MAM,2,pr 50mm,Precipitation
ACCESS1-0,rcp85,2026,MAM,3,pr 50mm,Precipitation
ACCESS1-0,rcp85,2029,MAM,1,pr 50mm,Precipitation
ACCESS1-0,rcp85,2030,MAM,2,pr 50mm,Precipitation
ACCESS1-0,rcp85,2032,MAM,2,pr 50mm,Precipitation
ACCESS1-0,rcp85,2033,MAM,3,pr 50mm,Precipitation
ACCESS1-0,rcp85,2034,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2006,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2008,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2009,MAM,2,pr 50mm,Precipitation
ACCESS1-3,rcp85,2011,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2012,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2016,MAM,3,pr 50mm,Precipitation
ACCESS1-3,rcp85,2017,MAM,3,pr 50mm,Precipitation
ACCESS1-3,rcp85,2018,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2019,MAM,2,pr 50mm,Precipitation
ACCESS1-3,rcp85,2021,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2023,MAM,4,pr 50mm,Precipitation
ACCESS1-3,rcp85,2024,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2026,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2028,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2029,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2032,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2033,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2034,MAM,1,pr 50mm,Precipitation
ACCESS1-3,rcp85,2035,MAM,2,pr 50mm,Precipitation
ACCESS1-3,rcp85,2036,MAM,2,pr 50mm,Precipitation
BNU-ESM,rcp85,2006,MAM,1,pr 50mm,Precipitation
BNU-ESM,rcp85,2007,MAM,1,pr 50mm,Precipitation
BNU-ESM,rcp85,2010,MAM,1,pr 50mm,Precipitation
BNU-ESM,rcp85,2012,MAM,1,pr 50mm,Precipitation
BNU-ESM,rcp85,2017,MAM,1,pr 50mm,Precipitation
BNU-ESM,rcp85,2019,MAM,5,pr 50mm,Precipitation
BNU-ESM,rcp85,2020,MAM,3,pr 50mm,Precipitation
BNU-ESM,rcp85,2021,MAM,2,pr 50mm,Precipitation
BNU-ESM,rcp85,2023,MAM,2,pr 50mm,Precipitation
BNU-ESM,rcp85,2025,MAM,1,pr 50mm,Precipitation
BNU-ESM,rcp85,2026,MAM,4,pr 50mm,Precipitation
BNU-ESM,rcp85,2028,MAM,2,pr 50mm,Precipitation
BNU-ESM,rcp85,2033,MAM,1,pr 50mm,Precipitation
CCSM4,rcp85,2006,MAM,1,pr 50mm,Precipitation
CCSM4,rcp85,2011,MAM,2,pr 50mm,Precipitation
CCSM4,rcp85,2012,MAM,2,pr 50mm,Precipitation
CCSM4,rcp85,2017,MAM,1,pr 50mm,Precipitation
CCSM4,rcp85,2021,MAM,2,pr 50mm,Precipitation
CCSM4,rcp85,2024,MAM,1,pr 50mm,Precipitation
CCSM4,rcp85,2026,MAM,3,pr 50mm,Precipitation
CCSM4,rcp85,2027,MAM,6,pr 50mm,Precipitation
CCSM4,rcp85,2028,MAM,2,pr 50mm,Precipitation
CCSM4,rcp85,2030,MAM,2,pr 50mm,Precipitation
CCSM4,rcp85,2031,MAM,2,pr 50mm,Precipitation
CCSM4,rcp85,2034,MAM,1,pr 50mm,Precipitation
CCSM4,rcp85,2036,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2006,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2008,MAM,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2009,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2012,MAM,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2013,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2014,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2016,MAM,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2017,MAM,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2019,MAM,3,pr 50mm,Precipitation
CESM1-BGC,rcp85,2021,MAM,3,pr 50mm,Precipitation
CESM1-BGC,rcp85,2022,MAM,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2023,MAM,2,pr 50mm,Precipitation
CESM1-BGC,rcp85,2024,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2027,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2028,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2029,MAM,3,pr 50mm,Precipitation
CESM1-BGC,rcp85,2030,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2031,MAM,3,pr 50mm,Precipitation
CESM1-BGC,rcp85,2032,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2033,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2034,MAM,1,pr 50mm,Precipitation
CESM1-BGC,rcp85,2035,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2006,MAM,2,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2007,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2008,MAM,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2011,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2012,MAM,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2018,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2019,MAM,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2020,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2021,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2022,MAM,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2024,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2025,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2027,MAM,2,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2028,MAM,2,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2030,MAM,3,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2031,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2032,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2033,MAM,2,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2034,MAM,1,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2035,MAM,2,pr 50mm,Precipitation
CESM1-CAM5,rcp85,2036,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2006,MAM,2,pr 50mm,Precipitation
CMCC-CESM,rcp85,2007,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2010,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2011,MAM,3,pr 50mm,Precipitation
CMCC-CESM,rcp85,2013,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2014,MAM,5,pr 50mm,Precipitation
CMCC-CESM,rcp85,2015,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2017,MAM,5,pr 50mm,Precipitation
CMCC-CESM,rcp85,2018,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2019,MAM,2,pr 50mm,Precipitation
CMCC-CESM,rcp85,2020,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2022,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2023,MAM,3,pr 50mm,Precipitation
CMCC-CESM,rcp85,2029,MAM,1,pr 50mm,Precipitation
CMCC-CESM,rcp85,2030,MAM,4,pr 50mm,Precipitation
CMCC-CESM,rcp85,2031,MAM,2,pr 50mm,Precipitation
CMCC-CESM,rcp85,2033,MAM,3,pr 50mm,Precipitation
CMCC-CESM,rcp85,2036,MAM,3,pr 50mm,Precipitation
CMCC-CM,rcp85,2006,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2007,MAM,3,pr 50mm,Precipitation
CMCC-CM,rcp85,2008,MAM,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2010,MAM,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2012,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2015,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2016,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2018,MAM,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2019,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2020,MAM,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2021,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2022,MAM,2,pr 50mm,Precipitation
CMCC-CM,rcp85,2024,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2025,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2026,MAM,4,pr 50mm,Precipitation
CMCC-CM,rcp85,2029,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2032,MAM,3,pr 50mm,Precipitation
CMCC-CM,rcp85,2034,MAM,1,pr 50mm,Precipitation
CMCC-CM,rcp85,2035,MAM,3,pr 50mm,Precipitation
CNRM-CM5,rcp85,2006,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2007,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2009,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2011,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2014,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2015,MAM,3,pr 50mm,Precipitation
CNRM-CM5,rcp85,2016,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2017,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2018,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2020,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2023,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2024,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2025,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2026,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2027,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2028,MAM,1,pr 50mm,Precipitation
CNRM-CM5,rcp85,2030,MAM,2,pr 50mm,Precipitation
CNRM-CM5,rcp85,2032,MAM,3,pr 50mm,Precipitation
CNRM-CM5,rcp85,2033,MAM,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2008,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2011,MAM,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2012,MAM,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2013,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2015,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2016,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2017,MAM,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2020,MAM,3,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2022,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2023,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2024,MAM,1,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2026,MAM,2,pr 50mm,Precipitation
CSIRO-Mk3-6-0,rcp85,2030,MAM,1,pr 50mm,Precipitation
