model,scenario,year,count,interval_name,variable
FGOALS-g2,rcp26,2020,83,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2021,89,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2022,80,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2023,104,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2024,92,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2025,78,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2026,91,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2027,78,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2028,85,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2029,94,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2030,83,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2031,60,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2032,83,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2033,99,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2034,100,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2035,95,Tmean 28–31°C,tmean
FGOALS-g2,rcp26,2036,98,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2006,81,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2007,70,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2008,102,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2009,79,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2010,83,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2011,65,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2012,118,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2013,84,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2014,88,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2015,100,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2016,97,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2017,113,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2018,76,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2019,92,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2020,78,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2021,83,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2022,102,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2023,102,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2024,107,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2025,107,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2026,117,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2027,68,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2028,98,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2029,66,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2030,95,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2031,105,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2032,90,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2033,59,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2034,48,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2035,93,Tmean 28–31°C,tmean
GFDL-CM3,rcp26,2036,77,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2006,105,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2007,84,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2008,106,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2009,58,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2010,66,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2011,105,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2012,58,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2013,90,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2014,76,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2015,90,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2016,112,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2017,76,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2018,56,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2019,91,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2020,88,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2021,79,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2022,80,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2023,76,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2024,62,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2025,40,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2026,82,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2027,72,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2028,72,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2029,60,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2030,129,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2031,94,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2032,89,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2033,115,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2034,81,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2035,126,Tmean 28–31°C,tmean
GFDL-ESM2G,rcp26,2036,67,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2006,106,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2007,98,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2008,117,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2009,124,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2010,126,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2011,110,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2012,95,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2013,89,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2014,111,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2015,101,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2016,98,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2017,97,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2018,96,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2019,107,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2020,87,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2021,110,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2022,74,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2023,68,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2024,81,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2025,72,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2026,86,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2027,59,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2028,101,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2029,89,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2030,72,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2031,71,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2032,63,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2033,69,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2034,83,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2035,94,Tmean 28–31°C,tmean
IPSL-CM5A-LR,rcp26,2036,126,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2006,81,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2007,90,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2008,99,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2009,85,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2010,98,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2011,104,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2012,74,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2013,106,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2014,74,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2015,106,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2016,109,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2017,119,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2018,97,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2019,114,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2020,108,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2021,94,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2022,90,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2023,100,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2024,103,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2025,74,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2026,77,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2027,100,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2028,96,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2029,91,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2030,111,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2031,98,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2032,89,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2033,85,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2034,102,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2035,121,Tmean 28–31°C,tmean
IPSL-CM5A-MR,rcp26,2036,98,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2006,97,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2007,106,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2008,123,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2009,113,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2010,85,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2011,92,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2012,95,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2013,93,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2014,108,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2015,117,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2016,120,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2017,107,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2018,115,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2019,102,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2020,106,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2021,99,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2022,97,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2023,136,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2024,134,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2025,114,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2026,107,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2027,127,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2028,107,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2029,129,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2030,129,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2031,90,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2032,127,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2033,84,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2034,111,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2035,105,Tmean 28–31°C,tmean
MIROC-ESM,rcp26,2036,104,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2006,65,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2007,106,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2008,102,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2009,95,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2010,100,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2011,81,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2012,105,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2013,115,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2014,101,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2015,85,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2016,100,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2017,111,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2018,136,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2019,96,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2020,108,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2021,135,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2022,136,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2023,102,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2024,104,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2025,99,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2026,126,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2027,117,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2028,90,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2029,103,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2030,113,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2031,131,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2032,71,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2033,136,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2034,122,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2035,137,Tmean 28–31°C,tmean
MIROC-ESM-CHEM,rcp26,2036,135,Tmean 28–31°C,tmean
MIROC5,rcp26,2006,85,Tmean 28–31°C,tmean
MIROC5,rcp26,2007,78,Tmean 28–31°C,tmean
MIROC5,rcp26,2008,79,Tmean 28–31°C,tmean
MIROC5,rcp26,2009,84,Tmean 28–31°C,tmean
MIROC5,rcp26,2010,99,Tmean 28–31°C,tmean
MIROC5,rcp26,2011,88,Tmean 28–31°C,tmean
MIROC5,rcp26,2012,94,Tmean 28–31°C,tmean
MIROC5,rcp26,2013,86,Tmean 28–31°C,tmean
MIROC5,rcp26,2014,117,Tmean 28–31°C,tmean
MIROC5,rcp26,2015,79,Tmean 28–31°C,tmean
MIROC5,rcp26,2016,88,Tmean 28–31°C,tmean
MIROC5,rcp26,2017,92,Tmean 28–31°C,tmean
MIROC5,rcp26,2018,81,Tmean 28–31°C,tmean
MIROC5,rcp26,2019,74,Tmean 28–31°C,tmean
MIROC5,rcp26,2020,71,Tmean 28–31°C,tmean
MIROC5,rcp26,2021,84,Tmean 28–31°C,tmean
MIROC5,rcp26,2022,122,Tmean 28–31°C,tmean
MIROC5,rcp26,2023,120,Tmean 28–31°C,tmean
MIROC5,rcp26,2024,104,Tmean 28–31°C,tmean
MIROC5,rcp26,2025,81,Tmean 28–31°C,tmean
MIROC5,rcp26,2026,93,Tmean 28–31°C,tmean
MIROC5,rcp26,2027,109,Tmean 28–31°C,tmean
MIROC5,rcp26,2028,110,Tmean 28–31°C,tmean
MIROC5,rcp26,2029,121,Tmean 28–31°C,tmean
MIROC5,rcp26,2030,106,Tmean 28–31°C,tmean
MIROC5,rcp26,2031,109,Tmean 28–31°C,tmean
MIROC5,rcp26,2032,97,Tmean 28–31°C,tmean
MIROC5,rcp26,2033,59,Tmean 28–31°C,tmean
MIROC5,rcp26,2034,95,Tmean 28–31°C,tmean
MIROC5,rcp26,2035,104,Tmean 28–31°C,tmean
MIROC5,rcp26,2036,85,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2006,96,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2007,84,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2008,109,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2009,76,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2010,92,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2011,103,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2012,121,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2013,98,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2014,103,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2015,80,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2016,92,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2017,84,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2018,117,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2019,87,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2020,112,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2021,96,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2022,104,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2023,100,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2024,124,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2025,125,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2026,63,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2027,72,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2028,108,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2029,97,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2030,75,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2031,76,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2032,95,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2033,88,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2034,49,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2035,86,Tmean 28–31°C,tmean
MPI-ESM-LR,rcp26,2036,80,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2006,129,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2007,127,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2008,129,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2009,124,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2010,96,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2011,98,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2012,76,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2013,91,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2014,101,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2015,102,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2016,93,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2017,98,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2018,102,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2019,94,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2020,106,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2021,88,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2022,121,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2023,86,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2024,96,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2025,86,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2026,104,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2027,133,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2028,123,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2029,120,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2030,112,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2031,93,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2032,99,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2033,73,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2034,114,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2035,108,Tmean 28–31°C,tmean
MPI-ESM-MR,rcp26,2036,119,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2006,82,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2007,85,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2008,80,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2009,75,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2010,99,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2011,91,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2012,87,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2013,102,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2014,83,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2015,81,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2016,78,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2017,85,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2018,108,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2019,102,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2020,96,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2021,91,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2022,91,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2023,118,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2024,100,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2025,77,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2026,105,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2027,71,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2028,87,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2029,84,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2030,92,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2031,91,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2032,82,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2033,85,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2034,63,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2035,72,Tmean 28–31°C,tmean
MRI-CGCM3,rcp26,2036,94,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2006,94,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2007,86,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2008,81,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2009,78,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2010,100,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2011,95,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2012,89,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2013,100,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2014,99,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2015,103,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2016,105,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2017,100,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2018,116,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2019,124,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2020,103,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2021,89,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2022,99,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2023,115,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2024,119,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2025,131,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2026,75,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2027,118,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2028,99,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2029,102,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2030,93,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2031,80,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2032,80,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2033,82,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2034,105,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2035,119,Tmean 28–31°C,tmean
NorESM1-M,rcp26,2036,88,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2006,75,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2007,80,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2008,102,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2009,134,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2010,100,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2011,114,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2012,97,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2013,88,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2014,113,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2015,100,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2016,89,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2017,90,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2018,117,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2019,87,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2020,95,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2021,89,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2022,116,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2023,88,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2024,100,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2025,110,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2026,95,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2027,105,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2028,95,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2029,106,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2030,92,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2031,116,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2032,132,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2033,104,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2034,89,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2035,119,Tmean 28–31°C,tmean
bcc-csm1-1,rcp26,2036,84,Tmean 28–31°C,tmean
bcc-csm1-1-m,rcp26,2006,77,Tmean 28–31°C,tmean
bcc-csm1-1-m,rcp26,2007,75,Tmean 28–31°C,tmean
bcc-csm1-1-m,rcp26,2008,116,Tmean 28–31°C,tmean
bcc-csm1-1-m,rcp26,2009,103,Tmean 28–31°C,tmean
bcc-csm1-1-m,rcp26,2010,90,Tmean 28–31°C,tmean
bcc-csm1-1-m,rcp26,2011,99,Tmean 28–31°C,tmean
